-1.00124E+12, b'5288659739'
-1.00124E+12, b'5367424122'
-1.00124E+12, b'5334581010'
-1.00124E+12, b'1448867998'
-1.00124E+12, b'1413671390'
-1.00124E+12, b'1804307586'
-1.00124E+12, b'2135987754'
-1.00124E+12, b'1864770066'
-1.00124E+12, b'480387661'
-1.00124E+12, b'261558188'
-1.00124E+12, b'1530621093'
-1.00124E+12, b'579441832'
-1.00124E+12, b'5031802753'
-1.00124E+12, b'774153064'
-1.00124E+12, b'1148074105'
-1.00124E+12, b'425453867'
-1.00124E+12, b'467809675'
-1.00124E+12, b'832751214'
-1.00124E+12, b'727689516'
-1.00124E+12, b'5156933260'
-1.00124E+12, b'382333547'
-1.00124E+12, b'701655163'
-1.00124E+12, b'1476033829'
-1.00124E+12, b'1853330256'
-1.00124E+12, b'384144725'
-1.00124E+12, b'669241712'
-1.00124E+12, b'555670313'
-1.00124E+12, b'1149630279'
-1.00124E+12, b'5067627676'
-1.00124E+12, b'5010013675'
-1.00124E+12, b'1693804231'
-1.00124E+12, b'1996268463'
-1.00124E+12, b'1054634891'
-1.00124E+12, b'1449891470'
-1.00124E+12, b'521987383'
-1.00124E+12, b'2046358688'
-1.00124E+12, b'972861230'
-1.00124E+12, b'370220422'
-1.00124E+12, b'1959124617'
-1.00124E+12, b'5158042454'
-1.00124E+12, b'387843140'
-1.00124E+12, b'982971191'
-1.00124E+12, b'5343462473'
-1.00124E+12, b'5196654833'
-1.00124E+12, b'409381956'
-1.00124E+12, b'1537156308'
-1.00124E+12, b'705308447'
-1.00124E+12, b'5083310261'
-1.00124E+12, b'705303216'
-1.00124E+12, b'5374944640'
-1.00124E+12, b'1427275298'
-1.00124E+12, b'377733950'
-1.00124E+12, b'869690563'
-1.00124E+12, b'1097652482'
-1.00124E+12, b'464847772'
-1.00124E+12, b'418732851'
-1.00124E+12, b'5241004062'
-1.00124E+12, b'433189360'
-1.00124E+12, b'915995833'
-1.00124E+12, b'1729861256'
-1.00124E+12, b'1235653707'
-1.00124E+12, b'776589068'
-1.00124E+12, b'5369092467'
-1.00124E+12, b'361700144'
-1.00124E+12, b'1318815473'
-1.00124E+12, b'5317293701'
-1.00124E+12, b'1020168732'
-1.00124E+12, b'1378525818'
-1.00124E+12, b'931638454'
-1.00124E+12, b'727302833'
-1.00124E+12, b'1342997234'
-1.00124E+12, b'1277981297'
-1.00124E+12, b'5059686929'
-1.00124E+12, b'691369872'
-1.00124E+12, b'1130028941'
-1.00124E+12, b'798472055'
-1.00124E+12, b'423184098'
-1.00124E+12, b'1115819220'
-1.00124E+12, b'952765918'
-1.00124E+12, b'440751503'
-1.00124E+12, b'815286359'
-1.00124E+12, b'937171540'
-1.00124E+12, b'1526081172'
-1.00124E+12, b'1675131025'
-1.00124E+12, b'725320821'
-1.00124E+12, b'647102304'
-1.00124E+12, b'5227363597'
-1.00124E+12, b'1130781675'
-1.00124E+12, b'868608968'
-1.00124E+12, b'1680204468'
-1.00124E+12, b'331424469'
-1.00124E+12, b'593821563'
-1.00124E+12, b'5308982366'
-1.00124E+12, b'757743829'
-1.00124E+12, b'2081531793'
-1.00124E+12, b'719617792'
-1.00124E+12, b'1884321738'
-1.00124E+12, b'376504920'
-1.00124E+12, b'1132196916'
-1.00124E+12, b'427302598'
-1.00124E+12, b'384273090'
-1.00124E+12, b'553784363'
-1.00124E+12, b'1483653757'
-1.00124E+12, b'1618648796'
-1.00124E+12, b'1070864126'
-1.00124E+12, b'401501776'
-1.00124E+12, b'1272150954'
-1.00124E+12, b'411283499'
-1.00124E+12, b'815105438'
-1.00124E+12, b'654403002'
-1.00124E+12, b'1599959365'
-1.00124E+12, b'882943890'
-1.00124E+12, b'938243919'
-1.00124E+12, b'449641500'
-1.00124E+12, b'477501879'
-1.00124E+12, b'5353790778'
-1.00124E+12, b'1474782108'
-1.00124E+12, b'615843409'
-1.00124E+12, b'1421436102'
-1.00124E+12, b'1481776142'
-1.00124E+12, b'926656737'
-1.00124E+12, b'308773393'
-1.00124E+12, b'321199773'
-1.00124E+12, b'358224797'
-1.00124E+12, b'529523196'
-1.00124E+12, b'378456405'
-1.00124E+12, b'479160214'
-1.00124E+12, b'1250740006'
-1.00124E+12, b'621947702'
-1.00124E+12, b'1975059039'
-1.00124E+12, b'348464534'
-1.00124E+12, b'1650152165'
-1.00124E+12, b'1836660956'
-1.00124E+12, b'590349582'
-1.00124E+12, b'635156966'
-1.00124E+12, b'1878727814'
-1.00124E+12, b'388020406'
-1.00124E+12, b'953750281'
-1.00124E+12, b'1068348143'
-1.00124E+12, b'439478678'
-1.00124E+12, b'372800360'
-1.00124E+12, b'739200623'
-1.00124E+12, b'5383945395'
-1.00124E+12, b'1301088440'
-1.00124E+12, b'1793387906'
-1.00124E+12, b'2092770651'
-1.00124E+12, b'5173178530'
-1.00124E+12, b'671977488'
-1.00124E+12, b'1422202911'
-1.00124E+12, b'1965367542'
-1.00124E+12, b'5129960969'
-1.00124E+12, b'602612155'
-1.00124E+12, b'1229773633'
-1.00124E+12, b'616645517'
-1.00124E+12, b'5360557524'
-1.00124E+12, b'1042407667'
-1.00124E+12, b'363550376'
-1.00124E+12, b'500781344'
-1.00124E+12, b'421672087'
-1.00124E+12, b'612831713'
-1.00124E+12, b'5347918945'
-1.00124E+12, b'429174068'
-1.00124E+12, b'5194078890'
-1.00124E+12, b'688946104'
-1.00124E+12, b'291493091'
-1.00124E+12, b'313868137'
-1.00124E+12, b'441299449'
-1.00124E+12, b'2066919258'
-1.00124E+12, b'1979450099'
-1.00124E+12, b'647893348'
-1.00124E+12, b'440765416'
-1.00124E+12, b'418408216'
-1.00124E+12, b'432972175'
-1.00124E+12, b'484799840'
-1.00124E+12, b'268793380'
-1.00124E+12, b'391737106'
-1.00124E+12, b'545506422'
-1.00124E+12, b'1254230256'
-1.00124E+12, b'1942869046'
-1.00124E+12, b'1949550175'
-1.00124E+12, b'716710478'
-1.00124E+12, b'904474709'
-1.00124E+12, b'2043295830'
-1.00124E+12, b'1925861147'
-1.00124E+12, b'1866629820'
-1.00124E+12, b'366613525'
-1.00124E+12, b'1056968164'
-1.00124E+12, b'1800707905'
-1.00124E+12, b'859414575'
-1.00124E+12, b'1452652446'
-1.00124E+12, b'816117521'
-1.00124E+12, b'5136977091'
-1.00124E+12, b'769657042'
-1.00124E+12, b'235838253'
-1.00124E+12, b'909214623'
-1.00124E+12, b'5180467540'
-1.00124E+12, b'873931495'
-1.00124E+12, b'801393354'
-1.00124E+12, b'1866492782'
-1.00124E+12, b'903741286'
-1.00124E+12, b'2056723577'
-1.00124E+12, b'5055148130'
-1.00124E+12, b'1150094199'
-1.00124E+12, b'553622496'
-1.00124E+12, b'5038280441'
-1.00124E+12, b'900493646'
-1.00124E+12, b'391736127'
-1.00124E+12, b'584245849'
-1.00124E+12, b'666178143'
-1.00124E+12, b'573506353'
-1.00124E+12, b'1330573751'
-1.00124E+12, b'335880578'
-1.00124E+12, b'505525443'
-1.00124E+12, b'310122732'
-1.00124E+12, b'893397644'
-1.00124E+12, b'5161473007'
-1.00124E+12, b'573929971'
-1.00124E+12, b'5299309969'
-1.00124E+12, b'895066621'
-1.00124E+12, b'5123275563'
-1.00124E+12, b'1718609467'
-1.00124E+12, b'1218401832'
-1.00124E+12, b'5376130306'
-1.00124E+12, b'470439201'
-1.00124E+12, b'5102128852'
-1.00124E+12, b'838099620'
-1.00124E+12, b'5208216668'
-1.00124E+12, b'991929095'
-1.00124E+12, b'389223672'
-1.00124E+12, b'406454970'
-1.00124E+12, b'569288755'
-1.00124E+12, b'5318930861'
-1.00124E+12, b'539747151'
-1.00124E+12, b'972655162'
-1.00124E+12, b'1338704871'
-1.00124E+12, b'653178712'
-1.00124E+12, b'578267553'
-1.00124E+12, b'1652522220'
-1.00124E+12, b'906342205'
-1.00124E+12, b'761296225'
-1.00124E+12, b'5176460925'
-1.00124E+12, b'379518916'
-1.00124E+12, b'5148044507'
-1.00124E+12, b'316754400'
-1.00124E+12, b'328141464'
-1.00124E+12, b'641001623'
-1.00124E+12, b'1907336677'
-1.00124E+12, b'977391904'
-1.00124E+12, b'534529439'
-1.00124E+12, b'1087575243'
-1.00124E+12, b'1369242688'
-1.00124E+12, b'5065136693'
-1.00124E+12, b'697104192'
-1.00124E+12, b'336103682'
-1.00124E+12, b'5179352119'
-1.00124E+12, b'1577464421'
-1.00124E+12, b'386128630'
-1.00124E+12, b'635107447'
-1.00124E+12, b'386544964'
-1.00124E+12, b'1609582280'
-1.00124E+12, b'366940151'
-1.00124E+12, b'460993838'
-1.00124E+12, b'480362418'
-1.00124E+12, b'1922521195'
-1.00124E+12, b'414470954'
-1.00124E+12, b'2079846357'
-1.00124E+12, b'5390748700'
-1.00124E+12, b'791080562'
-1.00124E+12, b'5210782660'
-1.00124E+12, b'796920829'
-1.00124E+12, b'5217947943'
-1.00124E+12, b'1993520156'
-1.00124E+12, b'1355332104'
-1.00124E+12, b'417150025'
-1.00124E+12, b'842289618'
-1.00124E+12, b'1708083908'
-1.00124E+12, b'626504059'
-1.00124E+12, b'868132728'
-1.00124E+12, b'444711488'
-1.00124E+12, b'1461703453'
-1.00124E+12, b'438696050'
-1.00124E+12, b'562537121'
-1.00124E+12, b'810795647'
-1.00124E+12, b'5251608620'
-1.00124E+12, b'2067928419'
-1.00124E+12, b'489845756'
-1.00124E+12, b'1844956535'
-1.00124E+12, b'363250841'
-1.00124E+12, b'475171404'
-1.00124E+12, b'1613360115'
-1.00124E+12, b'5324768325'
-1.00124E+12, b'1756693351'
-1.00124E+12, b'745479533'
-1.00124E+12, b'453114855'
-1.00124E+12, b'5189105635'
-1.00124E+12, b'462589798'
-1.00124E+12, b'396419833'
-1.00124E+12, b'940173967'
-1.00124E+12, b'360336893'
-1.00124E+12, b'1329082637'
-1.00124E+12, b'359640947'
-1.00124E+12, b'437014647'
-1.00124E+12, b'438332466'
-1.00124E+12, b'970100174'
-1.00124E+12, b'612781520'
-1.00124E+12, b'735088291'
-1.00124E+12, b'422289265'
-1.00124E+12, b'1946953582'
-1.00124E+12, b'354455891'
-1.00124E+12, b'574599080'
-1.00124E+12, b'1882398954'
-1.00124E+12, b'1985202601'
-1.00124E+12, b'1317947422'
-1.00124E+12, b'684229430'
-1.00124E+12, b'346976363'
-1.00124E+12, b'704105251'
-1.00124E+12, b'1605818252'
-1.00124E+12, b'766910738'
-1.00124E+12, b'5239362478'
-1.00124E+12, b'652629036'
-1.00124E+12, b'612989781'
-1.00124E+12, b'5077667206'
-1.00124E+12, b'5220854531'
-1.00124E+12, b'672445598'
-1.00124E+12, b'575062027'
-1.00124E+12, b'626976831'
-1.00124E+12, b'809607649'
-1.00124E+12, b'680063040'
-1.00124E+12, b'5174601349'
-1.00124E+12, b'681635515'
-1.00124E+12, b'5362503035'
-1.00124E+12, b'583893708'
-1.00124E+12, b'5130955319'
-1.00124E+12, b'510427885'
-1.00124E+12, b'1072936908'
-1.00124E+12, b'5283597679'
-1.00124E+12, b'5236276863'
-1.00124E+12, b'334984620'
-1.00124E+12, b'338515245'
-1.00124E+12, b'1356592302'
-1.00124E+12, b'5072087257'
-1.00124E+12, b'5211413119'
-1.00124E+12, b'1870838830'
-1.00124E+12, b'1492853479'
-1.00124E+12, b'344391276'
-1.00124E+12, b'373075004'
-1.00124E+12, b'674974527'
-1.00124E+12, b'771694731'
-1.00124E+12, b'1298952997'
-1.00124E+12, b'1702940871'
-1.00124E+12, b'379050654'
-1.00124E+12, b'386591040'
-1.00124E+12, b'402458060'
-1.00124E+12, b'443660291'
-1.00124E+12, b'833521955'
-1.00124E+12, b'995081690'
-1.00124E+12, b'5338601985'
-1.00124E+12, b'333422169'
-1.00124E+12, b'761006746'
-1.00124E+12, b'5058520791'
-1.00124E+12, b'320431959'
-1.00124E+12, b'551963176'
-1.00124E+12, b'738636596'
-1.00124E+12, b'1047055846'
-1.00124E+12, b'346061596'
-1.00124E+12, b'1984381372'
-1.00124E+12, b'5017302002'
-1.00124E+12, b'5264407414'
-1.00124E+12, b'391142763'
-1.00124E+12, b'440065695'
-1.00124E+12, b'577035156'
-1.00124E+12, b'663460155'
-1.00124E+12, b'1288616086'
-1.00124E+12, b'1515674713'
-1.00124E+12, b'1690758942'
-1.00124E+12, b'1703612622'
-1.00124E+12, b'318517717'
-1.00124E+12, b'363247927'
-1.00124E+12, b'373321505'
-1.00124E+12, b'410488148'
-1.00124E+12, b'431522251'
-1.00124E+12, b'495667506'
-1.00124E+12, b'574006438'
-1.00124E+12, b'594219756'
-1.00124E+12, b'1285947862'
-1.00124E+12, b'5238360364'
-1.00124E+12, b'394076336'
-1.00124E+12, b'342163799'
-1.00124E+12, b'394810226'
-1.00124E+12, b'843409183'
-1.00124E+12, b'294959450'
-1.00124E+12, b'1335474151'
-1.00124E+12, b'390240791'
-1.00124E+12, b'5129364790'
-1.00124E+12, b'1857826881'
-1.00124E+12, b'366427552'
-1.00124E+12, b'1266687523'
-1.00124E+12, b'5232065740'
-1.00124E+12, b'1823380053'
-1.00124E+12, b'689868777'
-1.00124E+12, b'1557873991'
-1.00124E+12, b'505613615'
-1.00124E+12, b'5328619502'
-1.00124E+12, b'519630365'
-1.00124E+12, b'1243132017'
-1.00124E+12, b'5321013420'
-1.00124E+12, b'1916507368'
-1.00124E+12, b'1618295546'
-1.00124E+12, b'5267549738'
-1.00124E+12, b'353760913'
-1.00124E+12, b'1988888661'
-1.00124E+12, b'372627966'
-1.00124E+12, b'5053858391'
-1.00124E+12, b'1274013574'
-1.00124E+12, b'867742357'
-1.00124E+12, b'5119337388'
-1.00124E+12, b'1060862688'
-1.00124E+12, b'973993149'
-1.00124E+12, b'1755982619'
-1.00124E+12, b'1422848980'
-1.00124E+12, b'5141946229'
-1.00124E+12, b'758284907'
-1.00124E+12, b'5287891765'
-1.00124E+12, b'310177171'
-1.00124E+12, b'5194791617'
-1.00124E+12, b'999670332'
-1.00124E+12, b'5313122885'
-1.00124E+12, b'5148319065'
-1.00124E+12, b'5185053772'
-1.00124E+12, b'429361048'
-1.00124E+12, b'433867172'
-1.00124E+12, b'709446897'
-1.00124E+12, b'444095290'
-1.00124E+12, b'5337815187'
-1.00124E+12, b'828020213'
-1.00124E+12, b'5321598134'
-1.00124E+12, b'1426032598'
-1.00124E+12, b'5358105219'
-1.00124E+12, b'357880690'
-1.00124E+12, b'706945210'
-1.00124E+12, b'1644412386'
-1.00124E+12, b'499732872'
-1.00124E+12, b'723719835'
-1.00124E+12, b'367458221'
-1.00124E+12, b'1232706512'
-1.00124E+12, b'5092441812'
-1.00124E+12, b'1510999134'
-1.00124E+12, b'762561928'
-1.00124E+12, b'408915618'
-1.00124E+12, b'5232539653'
-1.00124E+12, b'1439125627'
-1.00124E+12, b'5355734149'
-1.00124E+12, b'5341236677'
-1.00124E+12, b'460290919'
-1.00124E+12, b'2050104145'
-1.00124E+12, b'668819794'
-1.00124E+12, b'357217621'
-1.00124E+12, b'5166117203'
-1.00124E+12, b'341969381'
-1.00124E+12, b'1382676717'
-1.00124E+12, b'2003038240'
-1.00124E+12, b'378199830'
-1.00124E+12, b'5326459890'
-1.00124E+12, b'5346552281'
-1.00124E+12, b'5210162587'
-1.00124E+12, b'562772270'
-1.00124E+12, b'1042729393'
-1.00124E+12, b'5318445445'
-1.00124E+12, b'394192122'
-1.00124E+12, b'430674694'
-1.00124E+12, b'309362587'
-1.00124E+12, b'5375269359'
-1.00124E+12, b'5391045480'
-1.00124E+12, b'592258231'
-1.00124E+12, b'1619561884'
-1.00124E+12, b'5061017925'
-1.00124E+12, b'1761249559'
-1.00124E+12, b'676829945'
-1.00124E+12, b'5150579272'
-1.00124E+12, b'1406968861'
-1.00124E+12, b'584798318'
-1.00124E+12, b'1051171292'
-1.00124E+12, b'1965847283'
-1.00124E+12, b'5282791078'
-1.00124E+12, b'432016924'
-1.00124E+12, b'1962477047'
-1.00124E+12, b'1813744575'
-1.00124E+12, b'788643432'
-1.00124E+12, b'5143300915'
-1.00124E+12, b'589899417'
-1.00124E+12, b'371488628'
-1.00124E+12, b'302249687'
-1.00124E+12, b'738200548'
-1.00124E+12, b'594264710'
-1.00124E+12, b'461809228'
-1.00124E+12, b'615223730'
-1.00124E+12, b'371486898'
-1.00124E+12, b'1417352358'
-1.00124E+12, b'338937837'
-1.00124E+12, b'451239642'
-1.00124E+12, b'1966148088'
-1.00124E+12, b'474914253'
-1.00124E+12, b'969174877'
-1.00124E+12, b'1187206844'
-1.00124E+12, b'854667043'
-1.00124E+12, b'1136872993'
-1.00124E+12, b'5236507670'
-1.00124E+12, b'417522930'
-1.00124E+12, b'349591579'
-1.00124E+12, b'5240200905'
-1.00124E+12, b'5136415500'
-1.00124E+12, b'1758530580'
-1.00124E+12, b'5190613466'
-1.00124E+12, b'5309947083'
-1.00124E+12, b'1199687159'
-1.00124E+12, b'1317555708'
-1.00124E+12, b'2055667235'
-1.00124E+12, b'678820912'
-1.00124E+12, b'672220778'
-1.00124E+12, b'5151658370'
-1.00124E+12, b'622634045'
-1.00124E+12, b'963754347'
-1.00124E+12, b'5166877617'
-1.00124E+12, b'515148863'
-1.00124E+12, b'421665463'
-1.00124E+12, b'1608357477'
-1.00124E+12, b'1186246538'
-1.00124E+12, b'771492841'
-1.00124E+12, b'693173566'
-1.00124E+12, b'2061355311'
-1.00124E+12, b'476408006'
-1.00124E+12, b'791704531'
-1.00124E+12, b'363248002'
-1.00124E+12, b'427112575'
-1.00124E+12, b'946507733'
-1.00124E+12, b'458964744'
-1.00124E+12, b'5186641314'
-1.00124E+12, b'5365524589'
-1.00124E+12, b'533036550'
-1.00124E+12, b'5207060075'
-1.00124E+12, b'664508797'
-1.00124E+12, b'767076104'
-1.00124E+12, b'1721918634'
-1.00124E+12, b'609000485'
-1.00124E+12, b'457394708'
-1.00124E+12, b'561293312'
-1.00124E+12, b'1327253358'
-1.00124E+12, b'732888978'
-1.00124E+12, b'1262845336'
-1.00124E+12, b'468619074'
-1.00124E+12, b'5294048518'
-1.00124E+12, b'468988710'
-1.00124E+12, b'350128612'
-1.00124E+12, b'5193670044'
-1.00124E+12, b'334420665'
-1.00124E+12, b'647324130'
-1.00124E+12, b'786216528'
-1.00124E+12, b'5013461121'
-1.00124E+12, b'5356861083'
-1.00124E+12, b'930843883'
-1.00124E+12, b'431901915'
-1.00124E+12, b'547707294'
-1.00124E+12, b'1006185546'
-1.00124E+12, b'735289123'
-1.00124E+12, b'882265405'
-1.00124E+12, b'5132364629'
-1.00124E+12, b'1721257046'
-1.00124E+12, b'1271514178'
-1.00124E+12, b'1672120212'
-1.00124E+12, b'321762306'
-1.00124E+12, b'520341248'
-1.00124E+12, b'665749650'
-1.00124E+12, b'5170117999'
-1.00124E+12, b'431348315'
-1.00124E+12, b'642567038'
-1.00124E+12, b'5395892747'
-1.00124E+12, b'361536008'
-1.00124E+12, b'2067094546'
-1.00124E+12, b'643472668'
-1.00124E+12, b'451569779'
-1.00124E+12, b'462227118'
-1.00124E+12, b'5355804345'
-1.00124E+12, b'291687253'
-1.00124E+12, b'612904549'
-1.00124E+12, b'5129209358'
-1.00124E+12, b'5017835722'
-1.00124E+12, b'303651659'
-1.00124E+12, b'927029531'
-1.00124E+12, b'963655402'
-1.00124E+12, b'1636066040'
-1.00124E+12, b'1107669674'
-1.00124E+12, b'857222123'
-1.00124E+12, b'439945745'
-1.00124E+12, b'977848553'
-1.00124E+12, b'373326988'
-1.00124E+12, b'950737336'
-1.00124E+12, b'669678495'
-1.00124E+12, b'662158219'
-1.00124E+12, b'1171514209'
-1.00124E+12, b'678828389'
-1.00124E+12, b'1395332350'
-1.00124E+12, b'377299326'
-1.00124E+12, b'556404990'
-1.00124E+12, b'5251534625'
-1.00124E+12, b'2128137313'
-1.00124E+12, b'1669046374'
-1.00124E+12, b'5120245719'
-1.00124E+12, b'620285066'
-1.00124E+12, b'359982848'
-1.00124E+12, b'382479583'
-1.00124E+12, b'875402103'
-1.00124E+12, b'352372877'
-1.00124E+12, b'620985687'
-1.00124E+12, b'833506579'
-1.00124E+12, b'1637544429'
-1.00124E+12, b'679897964'
-1.00124E+12, b'420641483'
-1.00124E+12, b'1054236918'
-1.00124E+12, b'388982646'
-1.00124E+12, b'1607736264'
-1.00124E+12, b'474854161'
-1.00124E+12, b'889485986'
-1.00124E+12, b'5255636435'
-1.00124E+12, b'674522540'
-1.00124E+12, b'1403160622'
-1.00124E+12, b'765083093'
-1.00124E+12, b'433799162'
-1.00124E+12, b'1763901598'
-1.00124E+12, b'829221519'
-1.00124E+12, b'946442408'
-1.00124E+12, b'5172322039'
-1.00124E+12, b'5230897549'
-1.00124E+12, b'1907883386'
-1.00124E+12, b'2060852093'
-1.00124E+12, b'2047753903'
-1.00124E+12, b'358497475'
-1.00124E+12, b'635019880'
-1.00124E+12, b'869166891'
-1.00124E+12, b'5097420399'
-1.00124E+12, b'449936148'
-1.00124E+12, b'2062798968'
-1.00124E+12, b'1210948280'
-1.00124E+12, b'365955850'
-1.00124E+12, b'805973147'
-1.00124E+12, b'679076837'
-1.00124E+12, b'5176732125'
-1.00124E+12, b'443181604'
-1.00124E+12, b'1148917322'
-1.00124E+12, b'502866244'
-1.00124E+12, b'5302344113'
-1.00124E+12, b'834431592'
-1.00124E+12, b'429280619'
-1.00124E+12, b'706860251'
-1.00124E+12, b'354915466'
-1.00124E+12, b'1298177649'
-1.00124E+12, b'501000529'
-1.00124E+12, b'5328779236'
-1.00124E+12, b'840659158'
-1.00124E+12, b'1331110052'
-1.00124E+12, b'768884264'
-1.00124E+12, b'358038540'
-1.00124E+12, b'587943992'
-1.00124E+12, b'1682290665'
-1.00124E+12, b'700553856'
-1.00124E+12, b'1403135220'
-1.00124E+12, b'732220279'
-1.00124E+12, b'391894737'
-1.00124E+12, b'730596870'
-1.00124E+12, b'377651050'
-1.00124E+12, b'1346063778'
-1.00124E+12, b'826674822'
-1.00124E+12, b'409822126'
-1.00124E+12, b'5191650296'
-1.00124E+12, b'5086081504'
-1.00124E+12, b'449460173'
-1.00124E+12, b'674133324'
-1.00124E+12, b'635376137'
-1.00124E+12, b'1859555865'
-1.00124E+12, b'740338003'
-1.00124E+12, b'446962843'
-1.00124E+12, b'1950380571'
-1.00124E+12, b'439653319'
-1.00124E+12, b'822017708'
-1.00124E+12, b'1932688364'
-1.00124E+12, b'2085538469'
-1.00124E+12, b'1889087987'
-1.00124E+12, b'1626477736'
-1.00124E+12, b'836894093'
-1.00124E+12, b'5093743842'
-1.00124E+12, b'5312734496'
-1.00124E+12, b'1839733133'
-1.00124E+12, b'998835237'
-1.00124E+12, b'2124811617'
-1.00124E+12, b'1458271444'
-1.00124E+12, b'866862575'
-1.00124E+12, b'1341610613'
-1.00124E+12, b'791360252'
-1.00124E+12, b'5314913353'
-1.00124E+12, b'1065928679'
-1.00124E+12, b'5084180345'
-1.00124E+12, b'1257509879'
-1.00124E+12, b'5059341030'
-1.00124E+12, b'920817483'
-1.00124E+12, b'1392591495'
-1.00124E+12, b'434772812'
-1.00124E+12, b'333315148'
-1.00124E+12, b'1229862345'
-1.00124E+12, b'373839435'
-1.00124E+12, b'748178398'
-1.00124E+12, b'402985916'
-1.00124E+12, b'5383893371'
-1.00124E+12, b'326315216'
-1.00124E+12, b'5023797854'
-1.00124E+12, b'5309142856'
